Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
800	0.0188497013292518	0.00296617049462512	0.2407633396065	0.00104231494010239	1.34088253974915	0.0158835308346267	0.321437736385946	0.0494140203114035	1.01647797993544	9.62768827073347
797	0.018263298533896		0.236588405617445		1.3260293006897	0.0152971280392709	0.312341017901068	0.0489757257694414	1.02457577242424	9.44983504465441
794	0.0190867366028103		0.255112724619963		1.31175875663757	0.0161205661081852	0.333279084700053	0.0483695702737947	1.03311849531913	9.26576976477057
791	0.0202000693467747		0.277777048145429		1.29830348491669	0.0172338988521496	0.359285668517965	0.0479671202117206	1.04119763630963	9.0949928858102
788	0.0186410613268812		0.257809349555782		1.28535497188568	0.0156748908322561	0.330036784559607	0.0474943750684405	1.04931946790736	8.92648608025241
785	0.0179157372712467		0.251901265472944		1.27193987369537	0.0149495667766216	0.319077501856097	0.0468524627705146	1.05860706924909	8.73761552307025
782	0.0181664983023492		0.261755760672826		1.25860202312469	0.0152003278077241	0.328134470255016	0.0463234715813638	1.06753028732541	8.55992013488179
779	0.0189218900401298		0.280843347571653		1.24614322185516	0.0159557195455047	0.348672160281882	0.0457613809275892	1.07642488540698	8.386391152067
776	0.0201951782373277		0.310049147320675		1.23451888561249	0.0172290077427026	0.381474770357109	0.0451642128955843	1.08541769537549	8.21452214287412
773	0.0222529377048133		0.354630737413532		1.22383856773376	0.0192867672101882	0.432735148527123	0.044569449178865	1.09437765915339	8.04678394699997
770	0.0272286175593517		0.457435673221005		1.21381187438965	0.0242624470647265	0.553975677673929	0.0437969536254757	1.10434091038417	7.86428220713473
767	0.0379731644543611		0.67401328618617		1.20520555973053	0.035006993959736	0.811068356083016	0.0431615827410641	1.11348719591976	7.70039146689263
764	0.0395423269599166		0.71296004506375		1.19851565361023	0.0365761564652915	0.853244543635854	0.0428671437023585	1.12047194738021	7.57753677280713
761	0.0317028805419617		0.572947449492842		1.19181299209595	0.0287367100473366	0.681603969606335	0.0421604206089551	1.12983724098945	7.41588111589272
758	0.0300727040042861		0.554959456705831		1.18398952484131	0.027106533509661	0.655832093480661	0.0413315142383471	1.14042178246204	7.23732736645041
755	0.0315705271889902		0.599347676743308		1.17633533477783	0.028604356694365	0.703807738076146	0.0406422878676425	1.15029367370885	7.07467227103177
752	0.0339990286899065		0.664769568266564		1.16980671882629	0.0310328581952814	0.776432600409416	0.039968515205206	1.1600738675403	6.91713309957384
749	0.036219303034062		0.728395257709593		1.16390073299408	0.0332531325394369	0.846566623234811	0.0392799947774619	1.17000906595778	6.76068862213046
746	0.0400435954401219		0.832260899079235		1.15848278999329	0.0370774249454967	0.962952424447771	0.0385039011317301	1.18071862985513	6.59601098344377
743	0.0448447863217399		0.962147083252618		1.15345752239227	0.0418786158271147	1.10859352481715	0.0377763489408997	1.19120522411981	6.43864937816162
740	0.0493012976583789		1.08967386039197		1.14841175079346	0.0463351271637538	1.25019725908137	0.0370622530382128	1.20188620257597	6.28222949410097
737	0.0565763950948242		1.29314096620738		1.14263534545898	0.0536102246001991	1.47639758875787	0.0363115091818206	1.21297550867497	6.12384925194528
734	0.0651440789003874		1.53226378782269		1.13635516166687	0.0621779084057623	1.74001142436527	0.035734195497276	1.22288521494853	5.98569777553287
731	0.0669992020790862		1.61255550350528		1.12990951538086	0.064033031584461	1.82086408592154	0.0351662884009566	1.23295288567109	5.84853528392698
728	0.0644063742925105		1.58583423438598		1.12338900566101	0.0614402037978854	1.7803378185659	0.0345104188413953	1.24361781860736	5.70666240627361
725	0.0621207692525101		1.56715849440933		1.11702907085419	0.059154598757885	1.74939730080222	0.0338142734819349	1.25459213912708	5.56426571285751
722	0.0609902379459923		1.58249651314687		1.11090362071991	0.0580240674513672	1.7568431947906	0.0330274594929248	1.26632619892979	5.41593945950277
719	0.0575662461841612		1.53098679960758		1.10438621044159	0.0546000756895361	1.68964959160792	0.0323144372423261	1.27744586655394	5.27903004135754
716	0.050528208912174		1.37301046204302		1.09723365306854	0.0475620384175488	1.50536962193941	0.0315949237478788	1.28889518426271	5.14167729527193
713	0.0405270006467779		1.11714808208395		1.08915162086487	0.0375608301521528	1.21560840534135	0.0308987910803443	1.30027323701273	5.00872010113367
710	0.030253237984888		0.840599236753436		1.07961905002594	0.0272870674902628	0.906401646370813	0.0301048300160518	1.31274918161911	4.86688201902528
707	0.0231355141668934		0.647216933143829		1.06877458095551	0.0201693436722683	0.690615006794772	0.0292049021145322	1.32596425291017	4.72101898709763
704	0.0187629666055536		0.530496016862176		1.05739140510559	0.0157967961109285	0.559839793813738	0.0282166367690972	1.33929428555927	4.57831546893165
701	0.0165810577206869		0.478557839579476		1.04672133922577	0.0136148872260618	0.499825689451621	0.0272392706365277	1.35211905687029	4.44509393593088
698	0.015940564139567		0.474558083736084		1.03894531726837	0.0129743936449419	0.491956990643318	0.0263730242515217	1.36486417374247	4.31654056179548
695	0.0167306224154475		0.520017083188228		1.03592443466187	0.0137644519208224	0.537618643401212	0.0256026313256967	1.3775462390037	4.19231359063931
692	0.0180869345419097		0.587413236178203		1.03646862506866	0.0151207640472846	0.607755062515901	0.0248797006884479	1.38997740963116	4.07401468748209
