Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
800	0.167154327296867	0.00295360985052553	0.241201442136182	0.00104667552529767	1.34088253974915	0.164200717446341	0.322019333386066	0.509909500525183	0.00566659457126367	98.7036937548291
797	0.164649138174187		0.237893057444812		1.3260293006897	0.161695528323661	0.314065242187619	0.514846938162824	0.00575714507042163	98.6831161573178
794	0.177110233934331		0.257000009844966		1.31175875663757	0.174156624083806	0.335749027584409	0.518710732646938	0.00573027418327346	98.6892221177286
791	0.190867877960474		0.277274318350074		1.29830348491669	0.187914268109949	0.358627311309729	0.523982034228442	0.00566066128653913	98.7050422433393
788	0.178332686665347		0.259210277284559		1.28535497188568	0.175379076814822	0.331831869081182	0.528517882566354	0.00581215713537824	98.6706167625377
785	0.173832969924599		0.253206737269486		1.27193987369537	0.170879360074074	0.32073243708592	0.532778541598826	0.00580613028963405	98.6719860562721
782	0.181440939368992		0.264891704263811		1.25860202312469	0.178487329518466	0.332075886961686	0.53748958152767	0.00589651721390271	98.6514522257133
779	0.192845659248348		0.282212591950947		1.24614322185516	0.189892049397822	0.350373000970519	0.541971124692339	0.00592791583448645	98.6443201812641
776	0.213438708406174		0.313199907195781		1.23451888561249	0.210485098555649	0.385359059702181	0.546205138444958	0.00597773445587966	98.6330051809816
773	0.244050204064802		0.359071556182408		1.22383856773376	0.241096594214276	0.43816465715645	0.550241992996232	0.00591536839651052	98.647170209116
770	0.312732609643632		0.462354610884456		1.21381187438965	0.309778999793106	0.559941049689118	0.553235023517381	0.00599153232968995	98.6298715833949
767	0.456444683539907		0.676701964153943		1.20520555973053	0.453491073689381	0.814303510316579	0.556906691355262	0.00594340111323546	98.6408029651217
764	0.482271439723329		0.71273845692987		1.19851565361023	0.479317829872804	0.852973740559129	0.56193738104834	0.00601877664765198	98.6236844928111
761	0.390013003507503		0.576147870622631		1.19181299209595	0.387059393656977	0.685413076086908	0.564709672401843	0.00608737268252045	98.6081082887947
758	0.376630647298769		0.557293878998749		1.18398952484131	0.373677037448244	0.658590862134839	0.56738873697239	0.00612075891944426	98.6005281162049
755	0.409208581433731		0.606089864216368		1.17633533477783	0.406254971583205	0.711733681923957	0.570796327195051	0.00621357535014684	98.579457686829
752	0.451988963037691		0.669682301706406		1.16980671882629	0.449035353187166	0.782174447953287	0.574085939987116	0.00628111449276137	98.5641283316339
749	0.49687667037786		0.736202752795584		1.16390073299408	0.493923060527335	0.855648697199938	0.577249824774665	0.00634336518921571	98.5500014058411
746	0.562988336983808		0.834515031150306		1.15848278999329	0.560034727133283	0.965558745995576	0.58001103449779	0.00635426209448723	98.5475287136882
743	0.656594937561923		0.972980704425149		1.15345752239227	0.653641327711397	1.12108461690356	0.583043704155674	0.00640200287761651	98.5366962536583
740	0.743230958639082		1.10040923327388		1.14841175079346	0.740277348788557	1.26252087970082	0.586348598816028	0.00643508299829406	98.5291910197664
737	0.881376525408857		1.30523963254087		1.14263534545898	0.878422915558332	1.49021696998466	0.589459745292911	0.00645026695477086	98.5257462677425
734	1.04099515270074		1.54095701288561		1.13635516166687	1.03804154285021	1.74988506036356	0.593205557532189	0.00649227911534398	98.5162156855181
731	1.0980642930977		1.62424340323885		1.12990951538086	1.09511068324718	1.83406542797861	0.597094665512635	0.00654325053596911	98.5046539065607
728	1.0833922319991		1.60343162353685		1.12338900566101	1.08043862214858	1.80010163343287	0.600209789315138	0.00631051129666571	98.5574568853858
725	1.07273608885321		1.59055447667668		1.11702907085419	1.06978247900268	1.77552642223562	0.602515662738315	0.00624331323285299	98.5727077876084
722	1.07153481169736		1.59255444615112		1.11090362071991	1.06858120184684	1.76801174479209	0.604397117267168	0.00620400434351646	98.5816302104945
719	1.03969047741298		1.54879524069853		1.10438621044159	1.03673686756246	1.70931217260807	0.606522836598423	0.00621334268400861	98.5795104991691
716	0.922201337562624		1.37686268981083		1.09723365306854	0.919247727712098	1.50959163130471	0.608938012538933	0.00633642928220759	98.5515753127915
713	0.751709399462138		1.12502026680591		1.08915162086487	0.748755789611612	1.22417765875259	0.611639809187974	0.00650576416984808	98.5131567566843
710	0.561475272414659		0.844214852583715		1.07961905002594	0.558521662564133	0.910300426327912	0.613557509598419	0.00664484748106821	98.4816128553015
