Long Name	Sample - Blank	S1c/R1c
800	402.152	23.7413244394362
800	404.45	49.3571688342902
800	406.749	21.0443549718728
800	409.049	45.858440831991
800	411.349	2.38462961780371
800	413.651	-63.0851274720836
800	415.953	22.4387165218125
800	418.255	52.5972082840173
800	420.559	34.9215783302925
800	422.863	-30.0813370927316
800	425.168	-33.9866720130251
800	427.474	24.9212020349297
800	429.781	-18.9820297499888
800	432.088	-10.3063683136703
800	434.396	18.7300112716254
800	436.705	47.0258792803241
800	439.015	-16.4120887363472
800	441.325	-4.15562440196826
800	443.636	21.9824886180834
800	445.948	-33.6764920891368
800	448.26	-33.7369521872729
800	450.573	-13.9439397147618
800	452.887	-1.9495194412764
800	455.202	-55.5832642142168
800	457.517	9.71038483542614
800	459.833	-24.8876625202016
800	462.15	-22.9467021711726
800	464.467	3.69148660559964
800	466.786	-9.27120745247761
800	469.104	61.4281111525878
800	471.424	-55.4880435500566
800	473.744	-42.5598193807337
800	476.065	-60.5571763341009
800	478.387	-32.7398104219892
800	480.709	27.4066618729781
800	483.032	23.9153619679866
800	485.356	10.9633952249412
800	487.68	11.2022527238352
800	490.005	10.9500930208431
800	492.331	16.4106055687333
800	494.657	48.9548414397241
800	496.984	-36.4678651672852
800	499.311	-1.98642443835064
800	501.64	-72.8306616450408
800	503.969	-16.3218959832813
800	506.298	25.5712137379129
800	508.629	-5.42850088213537
800	510.959	25.1493010589545
800	513.291	-63.1338944621726
800	515.623	3.74681466199692
800	517.956	-41.4418326846846
800	520.289	1.87408224629139
800	522.623	7.26766301575302
800	524.958	-25.0038499708445
800	527.293	39.3061436309665
800	529.629	-3.44453633805427
800	531.966	-37.6306441892975
800	534.303	-30.882318436378
800	536.641	36.071643407321
800	538.979	29.0016362531024
800	541.318	36.7757286760565
800	543.658	-25.5351198500636
800	545.998	-40.0003849185822
800	548.339	-14.4768419720942
800	550.68	-24.1667716202495
800	553.022	38.535807296173
800	555.364	62.6795634398616
800	557.707	-11.0356049952563
800	560.051	27.7886698546792
800	562.395	5.56871145949309
800	564.74	33.4292721238661
800	567.085	-0.120577042821406
800	569.431	-5.59200822496221
800	571.778	-20.8700139383634
800	574.125	-38.1188309118886
800	576.472	-38.682412515622
800	578.821	15.6482764797749
800	581.169	-15.7279546387465
800	583.519	-11.6639622107931
800	585.868	15.7332075808597
800	588.219	70.4427794510013
800	590.57	-6.05353963951906
800	592.921	-56.9198694962393
800	595.273	43.3471465877283
800	597.625	-14.0265188385276
800	599.978	14.0086604276002
800	602.332	-19.8563021333109
800	604.686	18.3173791358105
800	607.04	-14.2498516335864
800	609.395	67.1128869640327
800	611.751	36.2465300049987
800	614.107	-1.95666057656786
800	616.463	30.9640159897581
800	618.82	-1.84116132852865
800	621.178	70.789957230578
800	623.536	19.0041159257025
800	625.894	-27.3836073424372
800	628.253	27.8967644361328
800	630.612	-21.1062346600453
800	632.972	-23.8785094354544
800	635.332	2.55035781152902
800	637.693	29.9948092844967
800	640.055	-62.5357703002601
800	642.416	6.33471419530354
800	644.778	-21.9902444493648
800	647.141	10.8590516963281
800	649.504	-48.9005480902842
800	651.868	-1.55540685045232
800	654.232	11.6871517723768
800	656.596	-52.5069433692045
800	658.961	-64.0215239181358
800	661.326	85.1061851186888
800	663.692	4.54253783325335
800	666.058	25.5512533473988
800	668.424	-33.0050808931898
800	670.791	-28.4339917196641
800	673.159	4.8558766962456
800	675.527	-16.6778719305956
800	677.895	-59.7617459251729
800	680.263	-19.1873165115166
800	682.632	33.8971819194411
800	685.002	-9.73601751652348
800	687.371	31.8677266871562
800	689.742	-44.140362889949
800	692.112	-32.164127897124
800	694.483	-59.449171616852
800	696.854	20.0702700674045
800	699.226	-5.22500071099708
800	701.598	27.4793165977127
800	703.97	-35.5077512472343
800	706.343	-53.6075537005542
800	708.716	8.13801632966014
800	711.09	132.883329825337
800	713.464	15.5969086020913
800	715.838	58.3063414280848
800	718.212	39.8500230052521
800	720.587	-13.3362050902506
800	722.962	37.7320887649462
800	725.338	64.1787383597772
800	727.714	-62.3574712687844
800	730.09	-27.3880107432447
800	732.466	16.896454549342
800	734.843	-21.9680684667672
800	737.22	8.17573981494101
800	739.598	-44.8636600699415
800	741.975	5.81863108279729
800	744.353	54.863654479867
800	746.732	20.1682423939344
800	749.11	98.5500989221878
800	751.489	-99.0249997707157
800	753.869	-56.4686730174228
800	756.248	-0.031907575766025
800	758.628	54.1914407552119
800	761.008	-61.1900561010593
800	763.388	18.4003635628668
800	765.769	-9.25158830713131
800	768.15	-28.5513864426508
800	770.531	35.0634311301006
800	772.912	-15.6360659621623
800	775.294	-93.6904205494057
800	777.676	-71.20793242831
800	780.058	-59.7453588759433
800	782.44	121.953643942378
800	784.823	32.5166402663764
800	787.206	-44.008225960623
800	789.589	-124.262499940413
800	791.972	122.013694116439
800	794.356	269.465657030103
800	796.739	401.019202288023
800	799.123	554.359663497986
800	801.507	96.0690271483575
800	803.892	172.286888462808
800	806.276	38.9345693666751
800	808.661	9.13188781182277
800	811.046	15.2637402255361
800	813.431	-42.5605674478836
800	815.817	-52.9443806259043
800	818.202	52.2525271340581
800	820.588	79.9776446132627
800	822.974	-39.4616958366532
800	825.36	49.0218739053332
797	245.598	95.3311118643485
797	247.837	10.1188491680094
797	250.076	-16.5342711511834
797	252.317	-37.512419020884
797	254.558	-7.42095306499146
797	256.8	24.7519969496786
797	259.043	-127.249759014514
797	261.287	38.2408750170824
797	263.532	161.750893695628
797	265.778	-137.517308143957
797	268.025	58.5244153654914
797	270.273	42.5912001330014
797	272.522	70.6767742171018
797	274.772	-99.8516795340445
797	277.022	-39.0461646163548
797	279.274	-152.636715609639
797	281.526	-11.493875424546
797	283.779	37.1243132171635
797	286.034	-19.0899434928463
797	288.289	-60.6162940439382
797	290.545	17.804807532588
797	292.802	9.97069942048793
797	295.06	-59.131707072323
797	297.319	-67.2632575163556
797	299.578	-86.7694976276349
797	301.839	-35.6008281893934
797	304.1	3.16648564917625
797	306.363	64.6898252697985
797	308.626	89.6093731439137
797	310.89	-17.3531185315734
797	313.155	-56.661887618882
797	315.421	9.96967676334196
797	317.688	70.5865822296517
797	319.955	9.79535586433925
797	322.224	32.4611264684925
797	324.493	-50.3940502781755
797	326.764	-14.8773767160442
797	329.035	-41.4388307553095
797	331.307	-14.7702472938427
797	333.579	-15.1955349059508
797	335.853	-72.2355766996817
797	338.128	56.6003283364023
797	340.403	-9.71775780258592
797	342.679	-30.9551876358823
797	344.956	54.3126759851365
797	347.234	-69.2634060233614
797	349.513	34.883434078716
797	351.793	81.3194934529925
797	354.073	-63.147774582254
797	356.355	-47.279170908261
797	358.637	-85.7339328630255
797	360.92	-53.8491339941582
797	363.203	-9.00794421840923
797	365.488	-2.9606691294478
797	367.774	-55.7104501613419
797	370.06	-83.387181415076
797	372.347	-19.2045304989578
797	374.635	153.699528106743
797	376.923	-0.755085846120778
797	379.213	-70.1085907931642
797	381.503	-29.9038140227069
797	383.794	-31.181081581263
797	386.086	65.3004229022027
797	388.379	46.6699311699395
797	390.672	-81.2792372776535
797	392.967	63.9664539852299
797	395.262	133.591583324546
797	397.558	-27.4206169000612
797	399.854	-4.61290952231638
797	402.152	-67.057640053816
797	404.45	27.3781445470176
797	406.749	16.6361789750048
797	409.049	84.8995359645335
797	411.349	44.5635987301715
797	413.651	-37.6894425077594
797	415.953	-15.8053728221458
797	418.255	85.3205790488046
797	420.559	2.30926287522405
797	422.863	8.99161072546997
797	425.168	21.8319979085809
797	427.474	-22.1663963679572
797	429.781	-17.2428306151542
797	432.088	-37.6907627604711
797	434.396	9.24365399881043
797	436.705	-8.62763644339564
797	439.015	20.7816728185919
797	441.325	2.10371701038865
797	443.636	1.80397820540586
797	445.948	-1.32442390144794
797	448.26	-55.1613416238767
797	450.573	17.7829895786855
797	452.887	15.9898728903738
797	455.202	-6.79944897213164
797	457.517	-5.76095152038846
797	459.833	20.1455934207347
797	462.15	-44.9456645337201
797	464.467	0.0442471367775927
797	466.786	7.65320980786435
797	469.104	19.291023749434
797	471.424	14.8821043012452
797	473.744	-28.8231094617202
797	476.065	-97.9053443270523
797	478.387	-28.1277141704291
797	480.709	-21.0414888839533
797	483.032	26.7156438947817
797	485.356	-6.13794439252709
797	487.68	14.1838918569589
797	490.005	3.89378673956208
797	492.331	24.0565817437081
797	494.657	16.1520765663125
797	496.984	-11.3972387827941
797	499.311	-48.7041861623382
797	501.64	-37.0298808770561
797	503.969	-21.1230089836476
797	506.298	16.5411880309513
797	508.629	-28.0529228494166
797	510.959	34.769956671799
797	513.291	-42.6783136530702
797	515.623	18.4231196827545
797	517.956	-27.8234070437504
797	520.289	18.9650135939859
797	522.623	-11.4471829415961
797	524.958	-12.9048542462733
797	527.293	62.6933598552261
797	529.629	3.24011124117283
797	531.966	-6.99325627866093
797	534.303	3.1758488220637
797	536.641	2.46591445437862
797	538.979	39.1961324505376
797	541.318	0.427950279636146
797	543.658	-44.8884102328937
797	545.998	30.0332180111286
797	548.339	3.81319092142654
797	550.68	-6.07877895240138
797	553.022	50.6902424496247
797	555.364	-3.70533110926518
797	557.707	-13.3059149516119
797	560.051	-17.5623042558508
797	562.395	-55.0331054654801
797	564.74	-8.00193577016384
797	567.085	-11.5948050670456
797	569.431	42.8127639149785
797	571.778	-37.5881388250527
797	574.125	39.6441733478657
797	576.472	-5.71665896902067
797	578.821	6.28301262685249
797	581.169	16.2945596939578
797	583.519	-44.2424620902892
797	585.868	14.1510505931949
797	588.219	72.3175377845297
797	590.57	-28.3715181874713
797	592.921	-70.6075258202796
797	595.273	46.4128535802734
797	597.625	-26.7256805205261
797	599.978	55.9636844200604
797	602.332	-67.9248991459203
797	604.686	31.1088501465174
797	607.04	38.6405760404869
797	609.395	46.3798423426363
797	611.751	12.0079193351398
797	614.107	2.28143023446245
797	616.463	-19.6586473549702
797	618.82	83.0572681119547
797	621.178	38.9217520134775
797	623.536	37.1278131351468
797	625.894	15.8545166666077
797	628.253	61.4254745581675
797	630.612	21.927161329099
797	632.972	5.82750214641035
797	635.332	-23.710593330102
797	637.693	41.684331529003
797	640.055	-16.2389119300622
797	642.416	60.1801418295293
797	644.778	-22.2246583490527
797	647.141	-11.5506070379355
797	649.504	-34.4690360602863
797	651.868	-47.4639065906712
797	654.232	0.264840309366573
797	656.596	-28.7391215160692
797	658.961	-89.2235279291418
797	661.326	7.08063292202903
797	663.692	50.7191504255986
797	666.058	-12.223770651292
797	668.424	-40.9138583799972
797	670.791	-17.1200226799894
797	673.159	5.30475734047057
797	675.527	14.9151404238771
797	677.895	-44.8655308846911
797	680.263	-4.41194595349782
797	682.632	38.3767807821727
797	685.002	-21.7987652649148
797	687.371	49.876704535632
797	689.742	2.37798023041735
797	692.112	-50.4726449447456
797	694.483	43.6582658752712
797	696.854	-56.7182919220777
797	699.226	-17.466727094451
797	701.598	-47.2970645340196
797	703.97	-9.36314306285965
797	706.343	-15.9938641366795
797	708.716	-23.6678107067343
797	711.09	110.030153094066
797	713.464	10.62170389357
797	715.838	14.169081753366
797	718.212	46.9558109636619
797	720.587	41.3469341865768
797	722.962	-5.83397285011331
797	725.338	54.9530848116315
797	727.714	-55.9374000448864
797	730.09	19.9080118415667
797	732.466	28.4669812145447
797	734.843	11.3461404963259
797	737.22	54.3184781888343
797	739.598	-29.0866172940601
797	741.975	32.5041657839809
797	744.353	36.7104189726581
797	746.732	23.0316438133822
797	749.11	42.3191955545633
797	751.489	-71.5676158518062
797	753.869	-15.3468682758509
797	756.248	-36.3989480531899
797	758.628	39.8391851156527
797	761.008	2.32034341412707
797	763.388	88.7431809135925
797	765.769	3.23455002289685
797	768.15	19.1405222992072
797	770.531	-48.2114593195956
797	772.912	29.4357009072826
797	775.294	-29.3538196471592
797	777.676	-60.1021003375865
797	780.058	-0.154726154880647
797	782.44	44.0481956997693
797	784.823	20.0566311858362
797	787.206	34.1719788847001
797	789.589	-14.2530964647942
797	791.972	314.709859380724
797	794.356	576.06346508974
797	796.739	456.433074250266
797	799.123	271.64124744254
797	801.507	54.2996405941312
797	803.892	51.6514965754446
797	806.276	-25.6337489349314
797	808.661	29.0549075449736
797	811.046	-97.0890638600432
797	813.431	123.952139422971
797	815.817	-22.2125903248893
797	818.202	63.7951190130942
797	820.588	31.6083061823128
797	822.974	-78.2976321451962
797	825.36	71.9615082425219
794	245.598	56.0364356862077
794	247.837	23.8099109455677
794	250.076	66.3245176684018
794	252.317	-7.96355839363743
794	254.558	-121.033071896193
794	256.8	26.7637721187797
794	259.043	-127.977109267519
794	261.287	37.8228705726873
794	263.532	145.064527841209
794	265.778	-70.592825061687
794	268.025	101.953271148653
794	270.273	-35.5850967130945
794	272.522	97.0774910958357
794	274.772	80.9989800594331
794	277.022	11.7424477549769
794	279.274	-27.4142542451751
794	281.526	-102.300834282698
794	283.779	31.3790465599885
794	286.034	-95.8664261928217
794	288.289	-36.5383665172448
794	290.545	-0.114746475369165
794	292.802	57.7906123191265
794	295.06	-45.4946762737648
794	297.319	9.48638014012092
794	299.578	-31.0655535604557
794	301.839	47.314655403591
794	304.1	45.9148286466382
794	306.363	9.48470854364247
794	308.626	-64.2308758727676
794	310.89	-51.5653242415106
794	313.155	-17.8446308798266
794	315.421	35.8287615104104
794	317.688	32.7550678719061
794	319.955	-32.6671807828094
794	322.224	41.4587345911925
794	324.493	2.97825499592192
794	326.764	53.9675556572364
794	329.035	-92.4994818383193
794	331.307	-68.1791395043713
794	333.579	9.43508743272083
794	335.853	9.50791164916831
794	338.128	-23.8687047816499
794	340.403	-17.923416499912
794	342.679	-38.2493815485382
794	344.956	85.5884350954112
794	347.234	-0.357411937876336
794	349.513	-37.9782983678285
794	351.793	50.3962254601279
794	354.073	-73.8836213189404
794	356.355	27.2990794468291
794	358.637	-41.5476336063679
794	360.92	-65.866441544817
794	363.203	-5.97399269628259
794	365.488	3.07179458275411
794	367.774	26.4048246882834
794	370.06	-81.5015289185642
794	372.347	-43.3818739707908
794	374.635	116.015078910139
794	376.923	19.1181618333319
794	379.213	25.9196387626373
794	381.503	29.7108474874828
794	383.794	-18.3912386552879
794	386.086	20.675800938741
794	388.379	-5.44839964138141
794	390.672	-55.9963870666139
794	392.967	77.6512557998535
794	395.262	30.1119607532639
794	397.558	-13.9990589595626
794	399.854	28.3559439756305
794	402.152	29.6058992299213
794	404.45	50.1635304878461
794	406.749	64.5302297189973
794	409.049	21.923283540747
794	411.349	15.5931925309122
794	413.651	-30.4743170612068
794	415.953	-51.4042762115863
794	418.255	91.0140032735154
794	420.559	42.1534149133988
794	422.863	-1.87275503345663
794	425.168	-4.23603261404056
794	427.474	23.7754503974586
794	429.781	-47.9782497761778
794	432.088	-15.8698593236859
794	434.396	6.83897282310662
794	436.705	13.7511324006844
794	439.015	5.84660655152635
794	441.325	3.96765874887452
794	443.636	17.3200869012167
794	445.948	-9.1869386329691
794	448.26	26.1118389382927
794	450.573	7.36858156058476
794	452.887	42.7586648122634
794	455.202	-40.5324074966685
794	457.517	11.2576487907808
794	459.833	70.1323916170323
794	462.15	-29.230933451331
794	464.467	30.9071934349811
794	466.786	-7.40432298211357
794	469.104	41.4503069982897
794	471.424	30.2906623619452
794	473.744	6.67830861922612
794	476.065	-81.1950455566143
794	478.387	-22.8575790020082
794	480.709	-2.08088147860455
794	483.032	-13.7428319006038
794	485.356	-16.2573569363771
794	487.68	-4.63036579591503
794	490.005	17.923420656239
794	492.331	38.6561592403056
794	494.657	45.4648773503315
794	496.984	-15.9539819962605
794	499.311	-10.8330164893666
794	501.64	-47.4481657218472
794	503.969	-7.32463847690421
794	506.298	-63.1851204730773
794	508.629	-15.5811311622444
794	510.959	32.5093388822859
794	513.291	17.0011156999051
794	515.623	22.6685041928762
794	517.956	-33.0789019022492
794	520.289	-23.9077478100014
794	522.623	24.3612396780719
794	524.958	18.6913373214071
794	527.293	26.0945970608364
794	529.629	-18.6926390488655
794	531.966	-22.3695446248399
794	534.303	-1.8903861120598
794	536.641	17.9133372496956
794	538.979	21.0760004351918
794	541.318	1.95698600617866
794	543.658	-40.4946983078972
794	545.998	2.21141917821259
794	548.339	40.8126531514205
794	550.68	-9.08892792502568
794	553.022	12.0110339222678
794	555.364	14.2491549794355
794	557.707	-29.8580361801203
794	560.051	3.581238896206
794	562.395	-57.8817574693464
794	564.74	-2.13386166315019
794	567.085	34.4027665215769
794	569.431	5.47156369792198
794	571.778	-34.6980527175713
794	574.125	-25.2997201787572
794	576.472	-10.8069308201477
794	578.821	9.36737402715294
794	581.169	48.5020113587324
794	583.519	-27.9953647800205
794	585.868	-49.2008053322861
794	588.219	39.568873917415
794	590.57	-11.72478083253
794	592.921	-35.7742198251995
794	595.273	77.8000659735972
794	597.625	11.1855861522897
794	599.978	19.6809027425362
794	602.332	-26.6482623900314
794	604.686	6.2329600400934
794	607.04	5.7499943047935
794	609.395	49.3932371220261
794	611.751	23.1088781469196
794	614.107	37.645057102004
794	616.463	43.804633029239
794	618.82	-19.6322882708124
794	621.178	13.7830515505037
794	623.536	2.31847100934947
794	625.894	30.6643199054172
794	628.253	53.5772942449074
794	630.612	-57.265811657797
794	632.972	-2.22658413647819
794	635.332	-40.7128286161955
794	637.693	1.87596788509153
794	640.055	-81.1811648114966
794	642.416	-10.8345541559519
794	644.778	6.19340544070726
794	647.141	16.4937266606957
794	649.504	-23.7393798984054
794	651.868	-25.3709852015557
794	654.232	-14.8661484702759
794	656.596	-28.7909318924491
794	658.961	-30.7587800338216
794	661.326	86.4414450868929
794	663.692	71.6322536238823
794	666.058	33.7034977067526
794	668.424	-23.166986229676
794	670.791	9.06702883923898
794	673.159	23.1414027161268
794	675.527	18.2940534756833
794	677.895	-87.1583940475358
794	680.263	-29.5776094942455
794	682.632	58.2500910027775
794	685.002	-30.5884440670048
794	687.371	16.8070272580615
794	689.742	-44.895968123418
794	692.112	-14.3506759329653
794	694.483	60.0110917464077
794	696.854	5.01842765295009
794	699.226	-36.1020947295834
794	701.598	-33.9671204863233
794	703.97	-16.6270674529355
794	706.343	-41.7352115628354
794	708.716	-12.4027134269755
794	711.09	22.1051484713582
794	713.464	-0.175875613193814
794	715.838	10.4952744150087
794	718.212	33.4370258465049
794	720.587	38.6480380818122
794	722.962	10.3923071668035
794	725.338	9.78465320695018
794	727.714	-49.7345366176814
794	730.09	21.3173250524193
794	732.466	37.5140489735503
794	734.843	13.3945595387318
794	737.22	-0.376868179159658
794	739.598	25.2098588739489
794	741.975	22.0505172497033
794	744.353	102.723198740606
794	746.732	-33.1905818896368
794	749.11	91.9854235889014
794	751.489	-18.8695536485604
794	753.869	-48.7767184171282
794	756.248	-19.9074220190203
794	758.628	-23.7201046130056
794	761.008	-8.87357027121149
794	763.388	95.3834820057359
794	765.769	-33.3168249072378
794	768.15	-48.5327592426509
794	770.531	-32.9682929625706
794	772.912	-3.03528975683876
794	775.294	-0.108847631149191
794	777.676	-44.0374389029167
794	780.058	-70.5628170172986
794	782.44	26.1271140006209
794	784.823	18.3290523336823
794	787.206	118.077120680391
794	789.589	278.118480881173
794	791.972	474.762529334938
794	794.356	428.358655554064
794	796.739	165.152411049855
794	799.123	224.349774759231
794	801.507	-79.0805768527536
794	803.892	-9.60935957926028
794	806.276	-14.4079854157313
794	808.661	33.4192705248279
794	811.046	-5.57650352181096
794	813.431	83.9829197139367
794	815.817	-6.56181525657483
794	818.202	53.4037594623702
794	820.588	62.8575435045625
794	822.974	-22.9283162355158
794	825.36	44.5722775684498
791	245.598	60.5148163223476
791	247.837	5.96051962513658
791	250.076	-26.1476003512254
791	252.317	17.5070164133842
791	254.558	17.8015705247013
791	256.8	31.5655995187223
791	259.043	-104.264553121769
791	261.287	46.3831651553679
791	263.532	-3.73063371688483
791	265.778	-54.1526212637432
791	268.025	50.2777086888405
791	270.273	-6.85097598825934
791	272.522	32.4415272746972
791	274.772	-21.2923564755539
791	277.022	88.9288208498684
791	279.274	-119.477469565701
791	281.526	-39.5782369061152
791	283.779	12.8860004763938
791	286.034	-38.1742497228105
791	288.289	-27.6798028928692
791	290.545	51.4778948740671
791	292.802	-58.254922460095
791	295.06	70.3476218459898
791	297.319	-75.7526811743305
791	299.578	32.1844017527983
791	301.839	-28.356375542889
791	304.1	-28.669605249351
791	306.363	102.191786497224
791	308.626	-53.6343258280111
791	310.89	-8.49380654517333
791	313.155	-7.47478763899638
791	315.421	27.7563570662072
791	317.688	10.7621572198146
791	319.955	48.5124900207354
791	322.224	-116.894690298678
791	324.493	-27.3628422564708
791	326.764	0.267129691992192
791	329.035	-43.5416114650547
791	331.307	11.2788316572215
791	333.579	-49.3898704172026
791	335.853	-43.3903121213019
791	338.128	43.3022592690149
791	340.403	21.5822759792393
791	342.679	-21.3950929902002
791	344.956	52.1792082781174
791	347.234	-73.8351051538378
791	349.513	-2.7062602654531
791	351.793	46.58238948182
791	354.073	-67.9190242845162
791	356.355	11.0406474110402
791	358.637	-46.8718342932146
791	360.92	29.879938269951
791	363.203	-27.4877223671899
791	365.488	27.7208254368169
791	367.774	-10.7068020586017
791	370.06	-72.570338567739
791	372.347	-15.924839757037
791	374.635	96.9464416669322
791	376.923	75.6564673593964
791	379.213	-42.941470274566
791	381.503	-46.2680293182718
791	383.794	-97.4985718311298
791	386.086	86.9425208222976
791	388.379	-24.4268738255565
791	390.672	50.0624795619403
791	392.967	6.61939768146309
791	395.262	41.4252576462125
791	397.558	10.9255705386315
791	399.854	-48.9722913177691
791	402.152	-2.16110707923917
791	404.45	54.6581042006108
791	406.749	-33.4960764784335
791	409.049	15.9425384430082
791	411.349	14.161418980433
791	413.651	-52.6016532489228
791	415.953	30.1530446785655
791	418.255	70.7822871827391
791	420.559	31.1500387275119
791	422.863	21.5755620786843
791	425.168	-7.72227571503426
791	427.474	12.7615695517035
791	429.781	-32.1106187475763
791	432.088	7.44180336947475
791	434.396	26.1258749495091
791	436.705	-0.119010920408283
791	439.015	-25.5208645020819
791	441.325	-9.06440088234329
791	443.636	23.4096091728394
791	445.948	42.9189611482172
791	448.26	-42.5198548904421
791	450.573	17.595256907968
791	452.887	17.483603228894
791	455.202	-69.9964878467206
791	457.517	39.5821836906723
791	459.833	29.2793509833924
791	462.15	-28.6041420717425
791	464.467	11.7940212373461
791	466.786	28.4251531874477
791	469.104	-6.80412346653622
791	471.424	7.89337112543984
791	473.744	-3.2746859574917
791	476.065	-61.9439724886649
791	478.387	-41.0325680601548
791	480.709	8.06909996400599
791	483.032	12.9915779879472
791	485.356	-13.3358312430012
791	487.68	59.3559848320041
791	490.005	26.1291780516258
791	492.331	25.6967962737518
791	494.657	61.9941275902296
791	496.984	-25.9185071923385
791	499.311	-4.58217267707323
791	501.64	-66.7526177380508
791	503.969	-26.2973180496237
791	506.298	-1.77112175405162
791	508.629	-4.85054491531113
791	510.959	32.0721991741144
791	513.291	9.15883094122714
791	515.623	-12.8023080716172
791	517.956	-11.2437294540586
791	520.289	5.22538540818753
791	522.623	-36.7198164686598
791	524.958	-19.1464807447093
791	527.293	20.7567797872881
791	529.629	-9.70291783474619
791	531.966	-9.6939126273204
791	534.303	-24.2882031551366
791	536.641	24.4834133051287
791	538.979	17.8956085159031
791	541.318	-40.8525223783354
791	543.658	37.5894407400651
791	545.998	-11.2672146931859
791	548.339	21.3112624209786
791	550.68	-5.29296396897661
791	553.022	21.2810717538607
791	555.364	51.1839679119003
791	557.707	-13.4421937281015
791	560.051	3.0548874749821
791	562.395	-8.76476578735486
791	564.74	24.8779101399381
791	567.085	-4.94932720286492
791	569.431	25.4725904005047
791	571.778	-32.2106027199658
791	574.125	12.0758936603311
791	576.472	-10.1625115665186
791	578.821	-3.2244854591185
791	581.169	34.5724470597812
791	583.519	-59.2614508187259
791	585.868	-12.1152989561901
791	588.219	27.610793505735
791	590.57	-13.8906870444719
791	592.921	-6.91924802138137
791	595.273	54.6050016291148
791	597.625	-36.7628135074468
791	599.978	62.4695665506697
791	602.332	-53.2713887969836
791	604.686	29.0860432476995
791	607.04	-22.2219243962712
791	609.395	38.702564799171
791	611.751	8.8725261439085
791	614.107	34.9440451474992
791	616.463	16.576757208102
791	618.82	57.4241510857533
791	621.178	-26.1737168966145
791	623.536	18.9530220589774
791	625.894	-22.9288883389801
791	628.253	17.4395996953853
791	630.612	-17.1878917040791
791	632.972	-5.79554297046552
791	635.332	-70.6757758729922
791	637.693	25.1531136094011
791	640.055	-25.0423105090837
791	642.416	25.1773380783764
791	644.778	-11.8327224869538
791	647.141	10.0882576582914
791	649.504	9.81733056487348
791	651.868	-51.4605710883456
791	654.232	-7.45504015373324
791	656.596	-8.31727396052415
791	658.961	-112.485831131198
791	661.326	53.903485053787
791	663.692	-0.100966105468331
791	666.058	43.7584648800682
791	668.424	-52.238475616878
791	670.791	-52.3488134807174
791	673.159	25.7221261395491
791	675.527	21.1586919758538
791	677.895	-47.0570330404942
791	680.263	4.52145959380067
791	682.632	-8.3330595405397
791	685.002	4.26038390347515
791	687.371	19.7312190193363
791	689.742	-24.2283005841389
791	692.112	59.0886712803196
791	694.483	0.0720324225663207
791	696.854	-18.2164609825604
791	699.226	22.4434704739756
791	701.598	-56.4671423761036
791	703.97	23.2527528394811
791	706.343	-34.1424716492128
791	708.716	-27.5520144409599
791	711.09	18.5048384881859
791	713.464	-30.3288538992568
791	715.838	9.53031157840289
791	718.212	54.569991316762
791	720.587	50.1977861000005
791	722.962	-4.88039324608707
791	725.338	33.3106007101158
791	727.714	-102.022841273025
791	730.09	-22.3985810976344
791	732.466	64.512405138252
791	734.843	-49.6489641974006
791	737.22	17.6313438476448
791	739.598	-65.589821204688
791	741.975	20.5866333123539
791	744.353	23.0179568949166
791	746.732	38.8697560673557
791	749.11	7.58783448556607
791	751.489	-109.016704078429
791	753.869	39.561680900145
